"Timestamp","Curs","Gènere","Itinerari (només si estàs cursant Batxillerat)","Quant temps a la setmana dediques, de mitjana, a la lectura de llibres o còmics per oci? (Ja sigui en format físic o digital).","Quants llibres o còmics t’has llegit aproximadament en els últims 12 mesos per oci? (Ja sigui en format físic o digital)","En cas que la resposta hagi estat diferent de 0 llibres o còmics, quantes pàgines, de mitjana, tenien aproximadament aquests llibres o còmics?","Actualment estàs llegint algun llibre o còmic per oci?","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Novel·la fantàstica.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Novel·la romàntica.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Novel·la de terror.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Novel·la negra.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Novel·la històrica.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Ciència ficció.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Còmic.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Clàssics.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Poesia.]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Assaig (Filosofia, divulgació científica, etc.)]","Marca ordenadament els 3 gèneres literaris que més llegeixes per oci. [Teatre.]","Quin format de lectura utilitzes més habitualment per a la lectura de llibres o còmics per oci? ","Quants cops aproximadament has visitat una biblioteca per llegir o agafar llibres en préstec en els últims 12 mesos per oci?","Quan llegeixes, com acostumen a ser les teves sessions de lectura?","Comparteixes opinions de lectura sobre llibres o còmics que has llegit o estàs llegint amb altres persones? (Amics, família, companys de classe, companys d’activitats extraescolars, etc.).","Veus o escoltes continguts audiovisuals relacionats amb literatura, llibres o còmics per oci?","T’agraden les lectures obligatòries de l’escola? ","Amb quina freqüència utilitzes resums d’internet o eines digitals (com IA generativa) per consultar el contingut de les lectures obligatòries de l’escola?","En quin grau llegeixes les lectures obligatòries de l’escola?","Fins a quin punt estàs d'acord amb la següent afirmació: des que utilitzo eines d’IA generativa (ChatGPT, Gemini, Copilot, Claude, etc.), he reduït la lectura de les lectures obligatòries de l’escola. ","Fins a quin punt estàs d'acord amb la següent afirmació: llegiria més lectures obligatòries de l'escola si s'adaptessin més als meus gustos.","Amb quina de les següents afirmacions t’identifiques més?","En general, creus que llegir per oci entre els nois i noies de la teva edat és vist com:","Quan veus un noi o noia de la teva edat llegint per oci, la teva primera impressió és:","Fins a quin punt estàs d'acord amb la següent afirmació: si els meus amics o companys de classe llegissin habitualment i parlessin sovint de llibres o còmics, jo també llegiria més.","Quant temps al dia dediques, de mitjana, a l’ús de dispositius digitals per a l’oci? (Mòbil, Ordinador, Tablet, Televisió, Smart-watch, etc.).","Quant temps al dia dediques, de mitjana, a utilitzar xarxes socials o veure contingut audiovisual ràpid? (Instagram, TikTok, WhatsApp, X, Telegram, Facebook, Shorts de YouTube).","Quant temps al dia dediques, de mitjana, a veure o sentir contingut audiovisual en Plataformes com Netflix, YouTube, Twitch, Canals de Televisió, Amazon Prime, Spotify, Movistar +, DAZN? (Ja sigui en format vídeo gravat, vídeo en streaming o pòdcast)","Quant temps al dia dediques, de mitjana, a jugar a videojocs. (Ja sigui en PlayStation, Xbox, PC, mòbil, Nintendo Switch, Nintendo DS, etc.).","Quan llegeixes, acostumes a fer-ho amb música, vídeos o pòdcasts de fons?","Amb quina freqüència consultes xarxes socials habitualment mentre llegeixes?","Fins a quin punt estàs d'acord amb la següent afirmació: llegiria més llibres o còmics si dediqués menys temps a les xarxes socials i plataformes de videos curts? . (Instagram, TikTok, WhatsApp, X, Telegram, Facebook, Shorts de YouTube).","Fins a quin punt estàs d'acord amb la següent afirmació: llegiria més llibres o còmics si dediqués menys temps a videojocs (PlayStation, PC, mòbil, etc.) i/o plataformes de contingut audiovisual.  (Netflix, YouTube, Twitch, canals de televisió, Amazon Prime, HBO, Disney +, Movistar +, DAZN).","Quant temps al dia dediques, de mitjana, a l’estudi i la realització de tasques acadèmiques fora de l’horari escolar? (Exàmens, deures, treballs, etc.)","Quant temps al dia dediques, de mitjana, a realitzar activitats relacionades amb la cultura fora de l’horari escolar? (Música, dansa, teatre, pintura, escriptura, visites a museus, etc.).","Quant temps al dia dediques, de mitjana, a la pràctica d’esport fora de l’horari escolar? (Futbol, bàsquet, atletisme, ciclisme, natació, ioga, gym, senderisme, tenis, pàdel, ping-pong, etc.).","Quant temps al dia dediques, de mitjana, a quedar amb amics / amigues o parella sentimental fora de l’horari escolar?","Fins a quin punt estàs d'acord amb la següent afirmació: llegiria més llibres o còmics si tingués menys càrrega acadèmica fora d'horari escolar. (Exàmens, deures, treballs, etc.)","Quin és el nivell d’estudis més alt dels teus pares o tutors legals?","Durant la teva infància i adolescència, amb quina freqüència has vist als teus pares o tutors legals llegint llibres o còmics per oci?","Durant la teva infància i adolescència, amb quina freqüència has parlat amb els teus pares o tutors legals sobre literatura, llibres o còmics?","Durant la teva infància i adolescència, amb quina freqüència heu realitzat sessions de lectura conjunta a casa?","Durant la teva infància i adolescència, amb quina freqüència aproximadament has anat a la biblioteca amb els teus pares o tutors legals a llegir o agafar llibres en préstec?","Fins a quin punt estàs d'acord amb la següent afirmació: a casa meva hi ha normes clares sobre el temps que puc dedicar a les pantalles i dispositius digitals.","Quants llibres aproximadament heu tingut a casa durant la teva infància i adolescència?"
"2026/04/22 8:51:33 AM GMT+2","3r d'ESO.","Masculí.","","Entre 1 i 2 hores a la setmana.","3-5 llibres o còmics.","300-599 pàgines.","Sí.","3","1","1","2","2","2","2","1","2","3","1","Físic / en paper.","0 cops.","Llegeixo sobretot en estones curtes (15–30 minuts).","Gairebé mai.","Gairebé mai.","Bastant.","Mai.","Les llegeixo totes.","Molt en desacord.","Parcialment d'acord.","La lectura em sembla interessant i una activitat agradable.","Una activitat normal, sense cap etiqueta especial.","Positiva: l'associo amb intel·ligent o interessant.","Parcialment d'acord.","Entre 1 i 2 hores al dia.","0 minuts al dia.","Entre 30 minuts i 1 hora al dia.","Entre 1 i 2 hores al dia.","Mai.","No miro mai les xarxes socials mentre llegeixo","Poc d'acord,","Bastant d'acord.","Entre 2 i 3 hores al dia.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Entre 30 minuts i 1 hora al dia.","Parcialment d'acord.","Estudis Universitaris.","Algunes vegades.","Gairebé mai.","Mai.","Algunes vegades.","Molt d'acord.","Entre 26 i 100 llibres."
"2026/04/22 8:51:45 AM GMT+2","3r d'ESO.","Masculí.","","Entre 30 minuts i 1 hora a la setmana.","1-2 llibres o còmics.","1-99 pàgines.","No.","2","1","2","2","1","3","3","2","1","1","1","Físic / en paper.","1-2 cops.","Llegeixo sobretot en estones curtes (15–30 minuts).","Molt sovint.","Algunes vegades.","Poc.","Gairebé mai.","No en llegeixo cap.","Parcialment d'acord.","Bastant d'acord.","No m’agrada gaire la lectura o no em resulta interessant.","Una activitat normal, sense cap etiqueta especial.","Neutra.","Bastant d'acord.","3 hores o més al dia.","Entre 2 i 3 hores al dia.","Menys de 30 minuts al dia.","3 hores o més al dia.","Sovint.","Cada 30 minuts aprox.","Parcialment d'acord.","Parcialment d'acord.","Entre 30 minuts i 1 hora al dia.","Entre 30 minuts i 1 hora al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Bastant d'acord.","Estudis Universitaris.","Gairebé mai.","Mai.","Mai.","Mai.","Poc d'acord,","Entre 11 i 25 llibres."
"2026/04/22 8:53:04 AM GMT+2","3r d'ESO.","Femení.","","Entre 1 i 2 hores a la setmana.","11-15 llibres o còmics.","100-299 pàgines.","Sí.","2","3","","","","","1","","","","","Físic / en paper.","6-10 cops.","Combino estones curtes (15–30 minuts) i mitjanes (30–60 minuts).","Molt sovint.","Molt sovint.","Gens.","Molt sovint.","No en llegeixo cap.","Molt d'acord.","Molt d'acord.","La lectura em sembla molt interessant i una activitat molt positiva.","Una activitat normal, sense cap etiqueta especial.","Positiva: l'associo amb intel·ligent o interessant.","Bastant d'acord.","Entre 2 i 3 hores al dia.","Entre 2 i 3 hores al dia.","Menys de 30 minuts al dia.","Menys de 30 minuts al dia.","Mai.","Cada 2 hores aprox.","Molt d'acord.","Parcialment d'acord.","Menys de 30 minuts al dia.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Entre 30 minuts i 1 hora al dia.","Molt d'acord.","Batxillerat o Cicles Formatius de Grau Mitjà o Superior.","Mai.","Gairebé mai.","Algunes vegades.","Mai.","Parcialment d'acord.","Més de 200 llibres."
"2026/04/22 8:54:36 AM GMT+2","3r d'ESO.","Femení.","","Entre 1 i 2 hores a la setmana.","6-10 llibres o còmics.","300-599 pàgines.","Sí.","","2","","3","","","","","","1","","Físic / en paper.","6-10 cops.","Llegeixo sobretot en estones curtes (15–30 minuts).","Algunes vegades.","Gairebé mai.","Bastant.","Mai.","Les llegeixo totes.","Molt en desacord.","Molt en desacord.","La lectura em sembla molt interessant i una activitat molt positiva.","Una activitat positiva o interessant.","Positiva: l'associo amb intel·ligent o interessant.","Poc d'acord,","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Menys de 30 minuts al dia.","0 minuts al dia.","Mai.","No miro mai les xarxes socials mentre llegeixo","Poc d'acord,","Poc d'acord,","Entre 2 i 3 hores al dia.","Menys de 30 minuts al dia.","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Molt d'acord.","Estudis Universitaris.","Sovint.","Sovint.","Algunes vegades.","Molt sovint.","Molt d'acord.","Entre 101 i 200 llibres."
"2026/04/22 8:56:00 AM GMT+2","3r d'ESO.","Masculí.","","Entre 30 minuts i 1 hora a la setmana.","3-5 llibres o còmics.","100-299 pàgines.","Sí.","2","2","3","2","1","1","3","1","1","3","1","en paper i en digital","0 cops.","Llegeixo sobretot en estones curtes (15–30 minuts).","Gairebé mai.","Sovint.","Poc.","Gairebé mai.","Les llegeixo gairebé totes.","Poc d'acord,","Bastant d'acord.","La lectura em sembla interessant i una activitat agradable.","Una activitat normal, sense cap etiqueta especial.","Neutra.","Parcialment d'acord.","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Entre 30 minuts i 1 hora al dia.","Entre 30 minuts i 1 hora al dia.","Mai.","No miro mai les xarxes socials mentre llegeixo","Parcialment d'acord.","Parcialment d'acord.","Entre 30 minuts i 1 hora al dia.","Menys de 30 minuts al dia.","Menys de 30 minuts al dia.","Entre 30 minuts i 1 hora al dia.","Bastant d'acord.","Educació Secundària.","Mai.","Gairebé mai.","Gairebé mai.","Mai.","Parcialment d'acord.","Entre 1 i 10 llibres."
"2026/04/22 8:59:16 AM GMT+2","3r d'ESO.","Masculí.","","0 minuts.","1-2 llibres o còmics.","100-299 pàgines.","No.","","","","","","1","","","","","","No llegeixo per oci.","0 cops.","No llegeixo per oci.","Mai.","Gairebé mai.","Bastant.","Gairebé mai.","Les llegeixo gairebé totes.","Molt en desacord.","Parcialment d'acord.","No m’agrada gaire la lectura o no em resulta interessant.","Una activitat normal, sense cap etiqueta especial.","Positiva: l'associo amb intel·ligent o interessant.","Bastant d'acord.","3 hores o més al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Sovint.","Cada 30 minuts aprox.","Poc d'acord,","Poc d'acord,","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Menys de 30 minuts al dia.","0 minuts al dia.","Parcialment d'acord.","No ho sé / Prefereixo no respondre.","Algunes vegades.","Mai.","Mai.","Mai.","Parcialment d'acord.","Entre 11 i 25 llibres."
"2026/04/24 12:50:23 PM GMT+3","2n de Batxillerat.","Masculí.","","Menys de 30 minuts a la setmana.","1-2 llibres o còmics.","1-99 pàgines.","No.","","1","1","2","2","1","1","1","1","1","1","No llegeixo per oci.","0 cops.","Llegeixo sobretot en estones curtes (15–30 minuts).","Mai.","Gairebé mai.","Regular.","Molt sovint.","Les llegeixo gairebé totes.","Parcialment d'acord.","Molt d'acord.","La lectura m’és indiferent.","Una activitat avorrida o poc interessant.","Neutra.","Poc d'acord,","3 hores o més al dia.","Entre 2 i 3 hores al dia.","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Mai.","No miro mai les xarxes socials mentre llegeixo","Molt d'acord.","Molt d'acord.","Menys de 30 minuts al dia.","0 minuts al dia.","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Bastant d'acord.","Batxillerat o Cicles Formatius de Grau Mitjà o Superior.","Mai.","Gairebé mai.","Mai.","Algunes vegades.","Molt en desacord.","Entre 101 i 200 llibres."
"2026/04/24 12:50:32 PM GMT+3","2n de Batxillerat.","Femení.","Ciències Socials.","0 minuts.","0 llibres o còmics.","","No.","","","","","","","","","","","","Físic / en paper.","0 cops.","No llegeixo per oci.","Mai.","Gairebé mai.","Poc.","Molt sovint.","En llegeixo aproximadament la meitat.","Bastant d'acord.","Molt d'acord.","La lectura m’és indiferent.","Una activitat avorrida o poc interessant.","Positiva: l'associo amb intel·ligent o interessant.","Bastant d'acord.","3 hores o més al dia.","3 hores o més al dia.","Entre 2 i 3 hores al dia.","0 minuts al dia.","Sovint.","Cada 15 minuts aprox.","Bastant d'acord.","Bastant d'acord.","Entre 2 i 3 hores al dia.","0 minuts al dia.","Entre 30 minuts i 1 hora al dia.","3 hores o més al dia.","Molt d'acord.","Batxillerat o Cicles Formatius de Grau Mitjà o Superior.","Gairebé mai.","Gairebé mai.","Gairebé mai.","Sovint.","Molt en desacord.","Entre 26 i 100 llibres."
"2026/04/24 12:50:49 PM GMT+3","2n de Batxillerat.","Femení.","Ciències Socials.","Menys de 30 minuts a la setmana.","3-5 llibres o còmics.","100-299 pàgines.","No.","","1","","","2","","3","","","","","Físic / en paper.","1-2 cops.","Llegeixo gairebé sempre en estones molt curtes (menys de 15 minuts).","Algunes vegades.","Gairebé mai.","Regular.","Molt sovint.","En llegeixo poques o molt poques.","Molt d'acord.","Bastant d'acord.","La lectura m’és indiferent.","Una activitat avorrida o poc interessant.","Neutra.","Parcialment d'acord.","3 hores o més al dia.","3 hores o més al dia.","Entre 1 i 2 hores al dia.","0 minuts al dia.","Algunes vegades.","Cada 5 minuts aprox.","Bastant d'acord.","Molt en desacord.","Entre 1 i 2 hores al dia.","0 minuts al dia.","0 minuts","Entre 1 i 2 hores al dia.","Molt d'acord.","Estudis Universitaris.","Algunes vegades.","Algunes vegades.","Algunes vegades.","Algunes vegades.","Bastant d'acord.","Entre 26 i 100 llibres."
"2026/04/24 12:51:04 PM GMT+3","2n de Batxillerat.","Femení.","Ciències Socials.","Entre 1 i 2 hores a la setmana.","11-15 llibres o còmics.","300-599 pàgines.","Sí.","3","3","1","3","2","2","1","2","3","1","2","Físic / en paper.","0 cops.","Depèn molt del moment (no tinc un patró clar).","Algunes vegades.","Molt sovint.","Poc.","Algunes vegades.","Les llegeixo gairebé totes.","Parcialment d'acord.","Molt d'acord.","La lectura em sembla molt interessant i una activitat molt positiva.","Una activitat avorrida o poc interessant.","Positiva: l'associo amb intel·ligent o interessant.","Bastant d'acord.","3 hores o més al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","0 minuts al dia.","Mai.","No miro mai les xarxes socials mentre llegeixo","Poc d'acord,","Molt en desacord.","Entre 1 i 2 hores al dia.","0 minuts al dia.","0 minuts","Entre 1 i 2 hores al dia.","Molt d'acord.","Batxillerat o Cicles Formatius de Grau Mitjà o Superior.","Molt sovint.","Molt sovint.","Mai.","Algunes vegades.","Molt en desacord.","Entre 101 i 200 llibres."
"2026/04/24 12:51:34 PM GMT+3","2n de Batxillerat.","Femení.","Ciències Socials.","0 minuts.","0 llibres o còmics.","","No.","","","","","","","","","","","","No llegeixo per oci.","0 cops.","No llegeixo per oci.","Mai.","Mai.","Poc.","Molt sovint.","En llegeixo poques o molt poques.","Bastant d'acord.","Parcialment d'acord.","La lectura no m'agrada gens o em sembla avorrida.","Una activitat normal, sense cap etiqueta especial.","Neutra.","Poc d'acord,","Entre 2 i 3 hores al dia.","Entre 2 i 3 hores al dia.","Entre 2 i 3 hores al dia.","0 minuts al dia.","Mai.","Cada 15 minuts aprox.","Parcialment d'acord.","Parcialment d'acord.","3 hores o més al dia.","0 minuts al dia.","0 minuts","Entre 30 minuts i 1 hora al dia.","Poc d'acord,","Batxillerat o Cicles Formatius de Grau Mitjà o Superior.","Gairebé mai.","Gairebé mai.","Mai.","Algunes vegades.","Parcialment d'acord.","Entre 11 i 25 llibres."
"2026/04/24 12:51:59 PM GMT+3","2n de Batxillerat.","Femení.","Ciències Socials.","Menys de 30 minuts a la setmana.","1-2 llibres o còmics.","1-99 pàgines.","Sí.","2","1","","3","","","","","","","","Físic / en paper.","0 cops.","Combino estones curtes (15–30 minuts) i mitjanes (30–60 minuts).","Gairebé mai.","Gairebé mai.","Poc.","Molt sovint.","En llegeixo poques o molt poques.","Molt d'acord.","Molt d'acord.","No m’agrada gaire la lectura o no em resulta interessant.","Una activitat avorrida o poc interessant.","Positiva: l'associo amb intel·ligent o interessant.","Molt d'acord.","3 hores o més al dia.","3 hores o més al dia.","Entre 1 i 2 hores al dia.","0 minuts al dia.","Mai.","Cada 15 minuts aprox.","Molt d'acord.","Molt d'acord.","Entre 2 i 3 hores al dia.","Entre 1 i 2 hores al dia.","0 minuts","Entre 1 i 2 hores al dia.","Molt d'acord.","Estudis Universitaris.","Molt sovint.","Algunes vegades.","Molt sovint.","Sovint.","Parcialment d'acord.","Més de 200 llibres."
"2026/04/24 12:52:02 PM GMT+3","2n de Batxillerat.","Masculí.","Ciències Socials.","0 minuts.","0 llibres o còmics.","","No.","","","","","","","","","","","","No llegeixo per oci.","0 cops.","No llegeixo per oci.","Mai.","Mai.","Regular.","Molt sovint.","En llegeixo aproximadament la meitat.","Molt d'acord.","Molt d'acord.","La lectura m’és indiferent.","Una activitat avorrida o poc interessant.","Neutra.","Bastant d'acord.","3 hores o més al dia.","3 hores o més al dia.","Entre 30 minuts i 1 hora al dia.","Menys de 30 minuts al dia.","Mai.","Cada 15 minuts aprox.","Molt d'acord.","Bastant d'acord.","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Molt d'acord.","Estudis Universitaris.","Sovint.","Algunes vegades.","Gairebé mai.","Gairebé mai.","Poc d'acord,","Entre 101 i 200 llibres."
"2026/04/24 12:52:04 PM GMT+3","2n de Batxillerat.","Masculí.","Ciències Socials.","Menys de 30 minuts a la setmana.","1-2 llibres o còmics.","100-299 pàgines.","Sí.","1","","","","","2","3","","","","","Físic / en paper.","0 cops.","Llegeixo gairebé sempre en estones molt curtes (menys de 15 minuts).","Gairebé mai.","Mai.","Poc.","Sovint.","En llegeixo poques o molt poques.","Molt d'acord.","Parcialment d'acord.","No m’agrada gaire la lectura o no em resulta interessant.","Una activitat avorrida o poc interessant.","Neutra.","Bastant d'acord.","3 hores o més al dia.","Entre 1 i 2 hores al dia.","Entre 2 i 3 hores al dia.","Entre 1 i 2 hores al dia.","Mai.","No miro mai les xarxes socials mentre llegeixo","Parcialment d'acord.","Parcialment d'acord.","Menys de 30 minuts al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Poc d'acord,","Estudis Universitaris.","Molt sovint.","Algunes vegades.","Mai.","Gairebé mai.","Bastant d'acord.","Entre 26 i 100 llibres."
"2026/04/24 12:52:05 PM GMT+3","2n de Batxillerat.","Femení.","Ciències Socials.","Menys de 30 minuts a la setmana.","6-10 llibres o còmics.","100-299 pàgines.","No.","","1","","","","","","","","","","Físic / en paper.","0 cops.","Depèn molt del moment (no tinc un patró clar).","Molt sovint.","Molt sovint.","Gens.","Molt sovint.","En llegeixo aproximadament la meitat.","Molt d'acord.","Molt d'acord.","La lectura em sembla molt interessant i una activitat molt positiva.","Una activitat avorrida o poc interessant.","Neutra.","Molt d'acord.","3 hores o més al dia.","Entre 2 i 3 hores al dia.","Entre 1 i 2 hores al dia.","0 minuts al dia.","Mai.","Cada 30 minuts aprox.","Molt d'acord.","Parcialment d'acord.","3 hores o més al dia.","0 minuts al dia.","Entre 1 i 2 hores al dia.","Entre 2 i 3 hores al dia.","Molt d'acord.","Estudis Universitaris.","Molt sovint.","Molt sovint.","Mai.","Gairebé mai.","Poc d'acord,","Entre 101 i 200 llibres."
"2026/04/24 12:52:16 PM GMT+3","2n de Batxillerat.","Femení.","Ciències Socials.","Menys de 30 minuts a la setmana.","1-2 llibres o còmics.","1-99 pàgines.","No.","2","1","3","","","","","","","","","Digital (ebook).","0 cops.","Llegeixo sobretot en estones curtes (15–30 minuts).","Gairebé mai.","Mai.","Gens.","Mai.","Les llegeixo gairebé totes.","Parcialment d'acord.","Molt d'acord.","La lectura m’és indiferent.","Una activitat normal, sense cap etiqueta especial.","Neutra.","Poc d'acord,","3 hores o més al dia.","3 hores o més al dia.","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Mai.","Cada 5 minuts aprox.","Bastant d'acord.","Parcialment d'acord.","Entre 30 minuts i 1 hora al dia.","0 minuts al dia.","Entre 1 i 2 hores al dia.","Entre 2 i 3 hores al dia.","Parcialment d'acord.","Estudis Universitaris.","Molt sovint.","Algunes vegades.","Gairebé mai.","Mai.","Parcialment d'acord.","Més de 200 llibres."
"2026/04/24 12:52:17 PM GMT+3","2n de Batxillerat.","Masculí.","Ciències Socials.","Entre 30 minuts i 1 hora a la setmana.","3-5 llibres o còmics.","100-299 pàgines.","No.","2","1","3","2","1","2","2","1","1","2","2","Físic / en paper.","0 cops.","Combino estones curtes (15–30 minuts) i mitjanes (30–60 minuts).","Gairebé mai.","Algunes vegades.","Regular.","Molt sovint.","Les llegeixo gairebé totes.","Molt d'acord.","Molt d'acord.","La lectura em sembla interessant i una activitat agradable.","Una activitat normal, sense cap etiqueta especial.","Positiva: l'associo amb intel·ligent o interessant.","Parcialment d'acord.","3 hores o més al dia.","3 hores o més al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Mai.","Cada 30 minuts aprox.","Molt d'acord.","Molt d'acord.","Entre 2 i 3 hores al dia.","Entre 30 minuts i 1 hora al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Bastant d'acord.","Batxillerat o Cicles Formatius de Grau Mitjà o Superior.","Algunes vegades.","Gairebé mai.","Mai.","Mai.","Parcialment d'acord.","Entre 11 i 25 llibres."
"2026/04/24 12:52:38 PM GMT+3","2n de Batxillerat.","Masculí.","Ciències Socials.","0 minuts.","0 llibres o còmics.","","No.","","","","","","","","","","","","No llegeixo per oci.","0 cops.","No llegeixo per oci.","Mai.","Mai.","Gens.","Mai.","En llegeixo poques o molt poques.","Bastant d'acord.","Bastant d'acord.","La lectura no m'agrada gens o em sembla avorrida.","Una activitat avorrida o poc interessant.","Negativa: l'associo amb estrany / estranya, avorrit / avorrida o poc social.","Molt en desacord.","Entre 2 i 3 hores al dia.","Entre 1 i 2 hores al dia.","Entre 1 i 2 hores al dia.","Menys de 30 minuts al dia.","Mai.","Cada 15 minuts aprox.","Molt en desacord.","Molt en desacord.","0 minuts al dia.","0 minuts al dia.","Entre 2 i 3 hores al dia.","Entre 1 i 2 hores al dia.","Molt en desacord.","Batxillerat o Cicles Formatius de Grau Mitjà o Superior.","Gairebé mai.","Mai.","Mai.","Mai.","Molt en desacord.","Entre 11 i 25 llibres."
"2026/04/24 12:52:38 PM GMT+3","2n de Batxillerat.","Femení.","Ciències Socials.","0 minuts.","0 llibres o còmics.","","No.","1","3","","","","","","","","","","Físic / en paper.","0 cops.","Depèn molt del moment (no tinc un patró clar).","Mai.","Mai.","Regular.","Molt sovint.","En llegeixo poques o molt poques.","Bastant d'acord.","Molt d'acord.","La lectura em sembla molt interessant i una activitat molt positiva.","Una activitat avorrida o poc interessant.","Positiva: l'associo amb intel·ligent o interessant.","Poc d'acord,","3 hores o més al dia.","3 hores o més al dia.","Entre 1 i 2 hores al dia.","0 minuts al dia.","Mai.","Cada 30 minuts aprox.","Molt d'acord.","Poc d'acord,","Entre 2 i 3 hores al dia.","0 minuts al dia.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Molt d'acord.","Estudis Universitaris.","Algunes vegades.","Sovint.","Mai.","Molt sovint.","Molt en desacord.","Entre 26 i 100 llibres."
"2026/04/24 12:52:54 PM GMT+3","2n de Batxillerat.","Femení.","Ciències Socials.","Entre 30 minuts i 1 hora a la setmana.","3-5 llibres o còmics.","300-599 pàgines.","Sí.","2","3","1","2","","1","3","3","3","1","3","Digital (llibre Web o PDF en dispositiu electrònic).","0 cops.","Depèn molt del moment (no tinc un patró clar).","Sovint.","Molt sovint.","Regular.","Algunes vegades.","En llegeixo aproximadament la meitat.","Molt en desacord.","Molt d'acord.","La lectura em sembla molt interessant i una activitat molt positiva.","Una activitat normal, sense cap etiqueta especial.","Positiva: l'associo amb intel·ligent o interessant.","Molt d'acord.","3 hores o més al dia.","3 hores o més al dia.","Entre 1 i 2 hores al dia.","0 minuts al dia.","Mai.","No miro mai les xarxes socials mentre llegeixo","Molt d'acord.","Molt d'acord.","Entre 30 minuts i 1 hora al dia.","Entre 30 minuts i 1 hora al dia.","0 minuts","Menys de 30 minuts al dia.","Molt d'acord.","Estudis Universitaris.","Algunes vegades.","Algunes vegades.","Mai.","Sovint.","Poc d'acord,","Entre 101 i 200 llibres."
"2026/04/24 12:52:54 PM GMT+3","2n de Batxillerat.","Masculí.","Ciències Socials.","0 minuts.","0 llibres o còmics.","","No.","","","","","","","","","","","","No llegeixo per oci.","1-2 cops.","No llegeixo per oci.","Gairebé mai.","Mai.","Regular.","Algunes vegades.","Les llegeixo gairebé totes.","Poc d'acord,","Bastant d'acord.","La lectura m’és indiferent.","Una activitat avorrida o poc interessant.","Neutra.","Bastant d'acord.","3 hores o més al dia.","Entre 30 minuts i 1 hora al dia.","Entre 30 minuts i 1 hora al dia.","Menys de 30 minuts al dia.","Mai.","Cada 30 minuts aprox.","Molt d'acord.","Bastant d'acord.","Entre 2 i 3 hores al dia.","0 minuts al dia.","Entre 1 i 2 hores al dia.","Entre 30 minuts i 1 hora al dia.","Parcialment d'acord.","Estudis Universitaris.","Molt sovint.","Algunes vegades.","Gairebé mai.","Algunes vegades.","Parcialment d'acord.","Entre 26 i 100 llibres."
"2026/04/24 12:53:16 PM GMT+3","2n de Batxillerat.","Masculí.","Ciències Socials.","0 minuts.","0 llibres o còmics.","","No.","","","","","","","","","","","","Físic / en paper.","0 cops.","No llegeixo per oci.","Mai.","Gairebé mai.","Regular.","Gairebé mai.","En llegeixo aproximadament la meitat.","Parcialment d'acord.","Molt d'acord.","La lectura m’és indiferent.","Una activitat normal, sense cap etiqueta especial.","Positiva: l'associo amb intel·ligent o interessant.","Molt en desacord.","Entre 1 i 2 hores al dia.","Entre 2 i 3 hores al dia.","Menys de 30 minuts al dia.","Entre 1 i 2 hores al dia.","Mai.","Cada 15 minuts aprox.","Poc d'acord,","Molt en desacord.","Entre 30 minuts i 1 hora al dia.","0 minuts al dia.","Entre 2 i 3 hores al dia.","Entre 2 i 3 hores al dia.","Parcialment d'acord.","Estudis Universitaris.","Molt sovint.","Algunes vegades.","Mai.","Sovint.","Bastant d'acord.","Entre 101 i 200 llibres."
